Weight (lbs):,129.27397918915733
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.00,25658,0.92,9825
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.12,32891,0.13,30608
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.43,0.00,38723,2.00,25658
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.63,-9.90,7158,20,37390
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.34,-1.70,11108,2.11,2541
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,0.00,38723,20,11108
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.39,-0.01,21625,0.65,6075
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.04,-0.03,33175,0.07,24941
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,0.00,0,0.65,6075
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,38723,0.01,30575
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.00,7158,3.85,37390
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.06,0.00,38723,0.27,2541
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.03,37473,3.85,25725
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
1752,29,0.01,0.02,0.02,-0.20,-0.10,0.23,-0.01,-0.01,0.02,0.01,0.00,0.01,1.24,0.00,1.24
1753,29,0.00,0.01,0.02,-0.26,-0.08,0.27,-0.01,-0.01,0.02,0.00,0.00,0.00,1.23,0.00,1.23
1754,29,-0.00,0.01,0.01,-0.25,-0.06,0.26,-0.01,-0.01,0.02,0.00,0.00,0.00,1.24,0.00,1.24
1755,29,-0.01,0.01,0.01,-0.11,-0.08,0.14,-0.01,-0.01,0.02,0.00,0.00,0.00,1.25,0.00,1.25
1756,29,-0.01,0.01,0.01,0.06,-0.07,0.09,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1757,29,-0.00,0.01,0.01,0.07,-0.01,0.07,-0.01,-0.01,0.02,0.00,0.00,0.00,1.28,0.00,1.28
1758,29,-0.00,0.01,0.01,-0.00,0.03,0.03,-0.01,-0.01,0.02,0.00,0.00,0.00,1.27,0.00,1.27
1759,29,-0.00,0.01,0.01,0.02,0.03,0.04,-0.01,-0.01,0.02,0.00,0.00,0.00,1.27,0.00,1.27
1760,29,-0.00,0.01,0.01,0.09,0.01,0.09,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1761,29,-0.00,0.01,0.01,0.09,-0.00,0.09,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1762,29,0.00,0.01,0.01,0.04,-0.01,0.04,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
1763,29,0.00,0.01,0.01,0.05,-0.04,0.06,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
1764,29,0.00,0.01,0.01,0.07,-0.09,0.11,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1765,29,0.00,0.01,0.01,0.01,-0.10,0.10,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
1766,29,0.00,0.01,0.01,-0.03,-0.10,0.11,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1767,29,0.00,0.01,0.01,0.06,-0.13,0.15,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1768,29,0.00,0.00,0.01,0.14,-0.07,0.15,-0.01,-0.01,0.01,0.01,0.00,0.01,1.29,0.00,1.29
1769,29,0.01,0.00,0.01,0.06,0.09,0.10,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.01,1.28
1770,29,0.01,0.01,0.01,-0.07,0.17,0.18,-0.01,-0.01,0.01,0.01,0.00,0.01,1.26,0.02,1.26
1771,29,0.00,0.01,0.01,-0.11,0.13,0.18,-0.01,-0.01,0.01,0.00,0.00,0.00,1.25,0.02,1.25
1772,29,0.00,0.01,0.01,-0.09,0.04,0.10,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1773,29,0.00,0.01,0.01,-0.05,-0.09,0.10,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1774,29,0.00,0.01,0.01,0.05,-0.17,0.18,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
1775,29,0.00,0.00,0.01,0.12,-0.10,0.15,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1776,29,0.00,0.00,0.01,0.06,0.12,0.13,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.02,1.28
1777,29,0.00,0.01,0.01,-0.07,0.25,0.26,-0.01,-0.01,0.01,0.01,0.00,0.01,1.26,0.03,1.26
1778,29,0.00,0.01,0.01,-0.17,0.15,0.22,-0.01,-0.01,0.01,0.00,0.00,0.00,1.25,0.02,1.25
1779,29,-0.00,0.01,0.01,-0.20,-0.06,0.21,-0.01,-0.01,0.01,0.00,0.00,0.00,1.24,0.00,1.24
1780,29,-0.00,0.01,0.01,-0.11,-0.30,0.32,-0.01,-0.00,0.01,0.00,0.00,0.00,1.25,0.00,1.25
1781,29,-0.00,0.00,0.01,0.10,-0.42,0.43,-0.01,-0.00,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1782,29,-0.00,-0.00,0.00,0.24,-0.25,0.35,-0.01,-0.00,0.01,0.00,0.00,0.00,1.30,0.00,1.30
1783,29,0.00,-0.00,0.01,0.20,0.07,0.21,-0.01,-0.01,0.01,0.00,0.00,0.00,1.29,0.01,1.29
1784,29,0.00,-0.00,0.00,0.05,0.28,0.28,-0.01,-0.01,0.01,0.01,0.00,0.01,1.27,0.04,1.28
1785,29,0.00,0.00,0.01,-0.12,0.28,0.30,-0.01,-0.01,0.01,0.01,0.00,0.01,1.25,0.04,1.25
1786,29,0.00,0.01,0.01,-0.25,0.15,0.29,-0.01,-0.00,0.01,0.00,0.00,0.00,1.24,0.02,1.24
1787,29,-0.00,0.01,0.01,-0.26,-0.01,0.26,-0.01,-0.00,0.01,0.00,0.00,0.00,1.23,0.00,1.23
1788,29,-0.01,0.01,0.01,-0.12,-0.08,0.14,-0.01,-0.00,0.01,0.00,0.00,0.00,1.25,0.00,1.25
1789,29,-0.01,0.01,0.01,0.06,0.01,0.06,-0.01,-0.00,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1790,29,-0.01,0.01,0.01,0.13,0.09,0.16,-0.01,-0.00,0.01,0.00,0.00,0.00,1.29,0.01,1.29
1791,29,-0.00,0.01,0.01,0.16,-0.01,0.16,-0.01,-0.00,0.01,0.00,0.00,0.00,1.29,0.00,1.29
1792,29,-0.00,0.01,0.01,0.18,-0.15,0.24,-0.01,-0.00,0.01,0.00,0.00,0.00,1.29,0.00,1.29
1793,29,0.00,0.00,0.01,0.16,-0.15,0.22,-0.01,-0.00,0.01,0.00,0.00,0.00,1.29,0.00,1.29
1794,29,0.01,0.00,0.01,0.11,-0.07,0.13,-0.01,-0.00,0.01,0.01,0.00,0.01,1.28,0.00,1.28
1795,29,0.01,0.00,0.01,0.11,-0.02,0.11,-0.01,-0.00,0.01,0.01,0.00,0.01,1.28,0.00,1.28
1796,29,0.01,0.00,0.01,0.15,0.04,0.15,-0.01,-0.00,0.01,0.01,0.00,0.01,1.29,0.00,1.29
1797,29,0.01,0.00,0.01,0.17,0.07,0.18,-0.01,-0.00,0.01,0.01,0.00,0.01,1.29,0.01,1.29
1798,29,0.01,0.00,0.01,0.16,0.02,0.16,-0.01,-0.00,0.01,0.02,0.00,0.02,1.29,0.00,1.29
1799,29,0.02,0.00,0.02,0.13,0.00,0.13,-0.01,-0.00,0.01,0.02,0.00,0.02,1.28,0.00,1.28
1800,29,0.02,0.00,0.02,0.04,0.08,0.09,-0.01,-0.00,0.01,0.02,0.00,0.02,1.27,0.01,1.27
1801,29,0.02,0.01,0.02,-0.07,0.12,0.14,-0.01,-0.00,0.01,0.02,0.00,0.02,1.26,0.02,1.26
1802,30,0.02,0.01,0.02,-0.10,0.03,0.10,-0.01,-0.00,0.01,0.02,0.00,0.02,1.26,0.00,1.26
1803,30,0.02,0.01,0.02,-0.03,-0.12,0.13,-0.01,-0.00,0.01,0.02,0.00,0.02,1.26,0.00,1.26
1804,30,0.02,0.00,0.02,0.03,-0.22,0.22,-0.01,-0.00,0.01,0.02,0.00,0.02,1.27,0.00,1.27
1805,30,0.02,0.00,0.02,0.03,-0.24,0.24,-0.01,-0.00,0.01,0.02,0.00,0.02,1.27,0.00,1.27
1806,30,0.02,-0.00,0.02,0.01,-0.20,0.20,-0.01,-0.00,0.01,0.02,0.00,0.02,1.27,0.00,1.27
1807,30,0.02,-0.01,0.02,0.02,-0.04,0.04,-0.01,-0.00,0.01,0.02,0.00,0.02,1.27,0.00,1.27
1808,30,0.02,-0.00,0.02,0.11,0.22,0.24,-0.01,-0.00,0.01,0.02,0.00,0.02,1.28,0.03,1.28
1809,30,0.02,0.00,0.02,0.34,0.41,0.54,-0.01,-0.00,0.01,0.03,0.00,0.03,1.31,0.05,1.31
1810,30,0.03,0.01,0.03,0.65,0.51,0.83,-0.01,-0.00,0.01,0.04,0.00,0.04,1.35,0.07,1.35
1811,30,0.04,0.02,0.05,0.85,0.53,1.00,-0.01,-0.00,0.01,0.06,0.00,0.06,1.38,0.07,1.38
1812,30,0.06,0.03,0.06,0.87,0.42,0.97,-0.01,-0.00,0.01,0.08,0.00,0.08,1.38,0.05,1.38
1813,30,0.07,0.03,0.08,0.83,0.21,0.85,-0.01,-0.00,0.01,0.10,0.00,0.10,1.37,0.03,1.38
1814,30,0.08,0.03,0.09,0.77,0.05,0.77,-0.00,-0.00,0.00,0.11,0.00,0.11,1.37,0.01,1.37
1815,30,0.10,0.03,0.10,0.70,0.01,0.70,-0.00,-0.00,0.00,0.13,0.00,0.13,1.36,0.00,1.36
1816,30,0.11,0.03,0.11,0.68,-0.03,0.68,-0.00,-0.00,0.00,0.15,0.00,0.15,1.36,0.00,1.36
1817,30,0.12,0.03,0.12,0.79,-0.17,0.80,0.00,-0.00,0.00,0.16,0.00,0.16,1.37,0.00,1.37
1818,30,0.13,0.03,0.14,0.86,-0.26,0.90,0.00,0.00,0.00,0.18,0.00,0.18,1.38,0.00,1.38
1819,30,0.15,0.02,0.15,0.74,-0.15,0.76,0.00,0.00,0.00,0.20,0.00,0.20,1.36,0.00,1.36
1820,30,0.16,0.02,0.16,0.62,0.13,0.64,0.01,0.00,0.01,0.21,0.00,0.21,1.35,0.02,1.35
1821,30,0.17,0.03,0.17,0.69,0.45,0.82,0.01,0.00,0.01,0.23,0.00,0.23,1.36,0.06,1.36
1822,30,0.18,0.04,0.19,0.95,0.74,1.21,0.01,0.00,0.01,0.25,0.00,0.25,1.39,0.10,1.39
1823,30,0.20,0.05,0.21,1.38,0.82,1.60,0.02,0.00,0.02,0.29,0.01,0.29,1.45,0.11,1.45
1824,30,0.23,0.06,0.24,1.80,0.50,1.87,0.02,0.00,0.02,0.34,0.00,0.34,1.50,0.06,1.50
1825,30,0.26,0.07,0.27,2.04,0.03,2.04,0.02,0.00,0.02,0.40,0.00,0.40,1.53,0.00,1.53
1826,30,0.29,0.07,0.30,2.00,-0.16,2.01,0.03,0.01,0.03,0.45,0.00,0.45,1.53,0.00,1.53
1827,30,0.33,0.06,0.33,1.81,0.00,1.81,0.03,0.01,0.03,0.49,0.00,0.49,1.50,0.00,1.50
1828,30,0.36,0.07,0.36,1.78,0.18,1.79,0.04,0.01,0.04,0.53,0.00,0.53,1.50,0.02,1.50
1829,30,0.39,0.07,0.39,2.01,0.13,2.01,0.05,0.01,0.05,0.59,0.00,0.59,1.53,0.02,1.53
1830,30,0.42,0.07,0.43,2.30,0.02,2.30,0.05,0.01,0.05,0.66,0.00,0.66,1.57,0.00,1.57
1831,30,0.46,0.07,0.47,2.45,0.02,2.45,0.06,0.01,0.06,0.73,0.00,0.73,1.58,0.00,1.58
1832,30,0.50,0.07,0.51,2.28,0.04,2.28,0.07,0.01,0.07,0.79,0.00,0.79,1.56,0.00,1.56
1833,30,0.54,0.07,0.54,1.71,0.12,1.71,0.08,0.01,0.08,0.80,0.00,0.80,1.49,0.02,1.49
1834,30,0.56,0.08,0.56,0.93,0.45,1.03,0.09,0.01,0.09,0.77,0.00,0.77,1.39,0.06,1.39
1835,30,0.57,0.09,0.57,0.27,0.87,0.91,0.10,0.02,0.10,0.74,0.01,0.74,1.30,0.11,1.31
1836,30,0.57,0.10,0.58,-0.03,0.98,0.98,0.10,0.02,0.11,0.72,0.01,0.72,1.26,0.13,1.27
1837,30,0.57,0.12,0.58,-0.02,0.68,0.68,0.11,0.02,0.12,0.72,0.01,0.72,1.27,0.09,1.27
1838,30,0.57,0.13,0.58,0.14,0.21,0.26,0.12,0.02,0.13,0.73,0.00,0.73,1.29,0.03,1.29
1839,30,0.57,0.12,0.59,0.39,-0.29,0.48,0.13,0.02,0.14,0.76,0.00,0.76,1.32,0.00,1.32
1840,30,0.58,0.12,0.59,0.57,-0.78,0.97,0.14,0.03,0.15,0.78,0.00,0.78,1.34,0.00,1.34
1841,30,0.59,0.10,0.60,0.61,-0.93,1.11,0.15,0.03,0.16,0.80,0.00,0.80,1.35,0.00,1.35
1842,30,0.60,0.09,0.61,0.61,-0.54,0.81,0.16,0.03,0.17,0.81,0.00,0.81,1.35,0.00,1.35
1843,30,0.61,0.08,0.62,0.71,0.05,0.71,0.17,0.03,0.18,0.83,0.00,0.83,1.36,0.01,1.36
1844,30,0.63,0.09,0.63,0.80,0.36,0.88,0.18,0.03,0.19,0.86,0.00,0.86,1.37,0.05,1.37
1845,30,0.64,0.09,0.65,0.78,0.25,0.82,0.19,0.03,0.20,0.88,0.00,0.88,1.37,0.03,1.37
1846,30,0.65,0.09,0.66,0.71,-0.09,0.72,0.20,0.04,0.21,0.89,0.00,0.89,1.36,0.00,1.36
1847,30,0.66,0.09,0.67,0.62,-0.44,0.76,0.22,0.04,0.22,0.89,0.00,0.89,1.35,0.00,1.35
1848,30,0.67,0.08,0.68,0.50,-0.60,0.78,0.23,0.04,0.23,0.90,0.00,0.90,1.33,0.00,1.33
1849,30,0.68,0.07,0.68,0.48,-0.52,0.71,0.24,0.04,0.24,0.90,0.00,0.90,1.33,0.00,1.33
1850,30,0.69,0.06,0.69,0.56,-0.49,0.74,0.25,0.04,0.25,0.92,0.00,0.92,1.34,0.00,1.34
1851,30,0.70,0.05,0.70,0.64,-0.68,0.93,0.26,0.04,0.26,0.94,0.00,0.94,1.35,0.00,1.35
1852,30,0.71,0.04,0.71,0.68,-0.88,1.11,0.27,0.04,0.28,0.96,0.00,0.96,1.36,0.00,1.36
1853,30,0.72,0.03,0.72,0.68,-0.83,1.07,0.28,0.04,0.29,0.98,0.00,0.98,1.36,0.00,1.36
1854,30,0.73,0.02,0.73,0.65,-0.43,0.78,0.30,0.04,0.30,0.99,0.00,0.99,1.35,0.00,1.35
1855,30,0.74,0.01,0.74,0.64,0.12,0.65,0.31,0.04,0.31,1.00,0.00,1.00,1.35,0.01,1.35
1856,30,0.75,0.02,0.75,0.70,0.52,0.87,0.32,0.04,0.32,1.02,0.00,1.02,1.36,0.07,1.36
1857,30,0.77,0.03,0.77,0.79,0.66,1.03,0.33,0.04,0.34,1.05,0.00,1.05,1.37,0.09,1.37
1858,30,0.78,0.04,0.78,0.81,0.52,0.97,0.35,0.05,0.35,1.07,0.00,1.07,1.37,0.07,1.37
1859,30,0.79,0.04,0.79,0.78,0.07,0.78,0.36,0.05,0.36,1.09,0.00,1.09,1.37,0.01,1.37
1860,30,0.81,0.04,0.81,0.68,-0.55,0.88,0.37,0.05,0.38,1.09,0.00,1.09,1.36,0.00,1.36
1861,30,0.82,0.03,0.82,0.48,-1.02,1.13,0.39,0.05,0.39,1.08,0.00,1.08,1.33,0.00,1.33
1862,31,0.82,0.01,0.82,0.12,-1.23,1.24,0.40,0.05,0.40,1.05,0.00,1.05,1.28,0.00,1.28
1863,31,0.82,-0.01,0.82,-0.23,-1.31,1.33,0.41,0.05,0.42,1.01,0.00,1.01,1.24,0.00,1.24
1864,31,0.81,-0.03,0.81,-0.46,-1.27,1.35,0.43,0.05,0.43,0.98,0.00,0.98,1.21,0.00,1.21
1865,31,0.80,-0.05,0.81,-0.76,-1.00,1.25,0.44,0.05,0.44,0.94,0.00,0.94,1.17,0.00,1.17
1866,31,0.79,-0.07,0.79,-1.15,-0.51,1.26,0.45,0.05,0.46,0.88,0.00,0.88,1.12,0.00,1.12
1867,31,0.77,-0.07,0.77,-1.43,0.01,1.43,0.47,0.04,0.47,0.83,0.00,0.83,1.08,0.00,1.08
1868,31,0.74,-0.07,0.74,-1.52,0.60,1.64,0.48,0.04,0.48,0.79,0.00,0.79,1.07,0.08,1.07
1869,31,0.72,-0.05,0.72,-1.53,1.17,1.93,0.49,0.04,0.49,0.77,0.00,0.77,1.07,0.15,1.08
1870,31,0.69,-0.03,0.69,-1.51,1.38,2.04,0.50,0.04,0.51,0.74,0.00,0.74,1.07,0.18,1.09
1871,31,0.67,-0.01,0.67,-1.43,1.14,1.83,0.52,0.04,0.52,0.72,0.00,0.72,1.08,0.15,1.09
1872,31,0.64,0.01,0.64,-1.37,0.78,1.58,0.53,0.04,0.53,0.70,0.00,0.70,1.09,0.10,1.10
1873,31,0.62,0.02,0.62,-1.59,0.55,1.69,0.54,0.04,0.54,0.66,0.00,0.66,1.06,0.07,1.06
1874,31,0.59,0.03,0.59,-2.07,0.47,2.12,0.55,0.04,0.55,0.59,0.00,0.59,1.00,0.06,1.00
1875,31,0.55,0.03,0.55,-2.49,0.41,2.53,0.56,0.04,0.56,0.52,0.00,0.52,0.95,0.05,0.95
1876,31,0.51,0.04,0.51,-2.75,0.31,2.76,0.57,0.04,0.57,0.46,0.00,0.46,0.91,0.04,0.91
1877,31,0.46,0.04,0.46,-2.92,-0.00,2.92,0.57,0.04,0.58,0.41,0.00,0.41,0.89,0.00,0.89
1878,31,0.41,0.04,0.41,-3.04,-0.52,3.08,0.58,0.04,0.58,0.36,0.00,0.36,0.88,0.00,0.88
1879,31,0.36,0.03,0.36,-3.03,-0.91,3.16,0.59,0.05,0.59,0.31,0.00,0.31,0.88,0.00,0.88
1880,31,0.31,0.01,0.31,-2.92,-0.95,3.07,0.59,0.05,0.59,0.27,0.00,0.27,0.89,0.00,0.89
1881,31,0.26,-0.00,0.26,-2.94,-0.75,3.04,0.60,0.05,0.60,0.23,0.00,0.23,0.89,0.00,0.89
1882,31,0.21,-0.01,0.21,-3.19,-0.52,3.23,0.60,0.05,0.60,0.18,0.00,0.18,0.86,0.00,0.86
1883,31,0.15,-0.02,0.16,-3.36,-0.33,3.38,0.60,0.04,0.61,0.13,0.00,0.13,0.83,0.00,0.83
1884,31,0.10,-0.02,0.10,-3.24,-0.12,3.24,0.61,0.04,0.61,0.08,0.00,0.08,0.85,0.00,0.85
1885,31,0.05,-0.02,0.05,-2.91,0.22,2.91,0.61,0.04,0.61,0.04,0.00,0.04,0.89,0.03,0.89
1886,31,0.00,-0.02,0.02,-2.42,0.52,2.48,0.61,0.04,0.61,0.00,0.00,0.00,0.96,0.07,0.96
1887,31,-0.03,-0.01,0.03,-1.71,0.61,1.82,0.61,0.04,0.61,0.00,0.00,0.00,1.05,0.08,1.05
1888,31,-0.05,0.00,0.05,-0.93,0.45,1.03,0.61,0.04,0.61,0.00,0.00,0.00,1.15,0.06,1.15
1889,31,-0.06,0.01,0.06,-0.43,0.15,0.46,0.61,0.04,0.61,0.00,0.00,0.00,1.21,0.02,1.21
1890,31,-0.07,0.01,0.07,-0.26,-0.18,0.32,0.60,0.04,0.61,0.00,0.00,0.00,1.23,0.00,1.23
1891,31,-0.07,0.00,0.07,-0.18,-0.51,0.54,0.60,0.04,0.60,0.00,0.00,0.00,1.25,0.00,1.25
1892,31,-0.08,-0.01,0.08,-0.12,-0.71,0.72,0.60,0.04,0.60,0.00,0.00,0.00,1.25,0.00,1.25
1893,31,-0.08,-0.02,0.08,-0.14,-0.65,0.66,0.60,0.04,0.60,0.00,0.00,0.00,1.25,0.00,1.25
1894,31,-0.08,-0.03,0.09,-0.15,-0.45,0.47,0.60,0.04,0.60,0.00,0.00,0.00,1.25,0.00,1.25
1895,31,-0.08,-0.04,0.09,0.07,-0.17,0.18,0.60,0.04,0.60,0.00,0.00,0.00,1.28,0.00,1.28
1896,31,-0.08,-0.04,0.09,0.35,0.20,0.41,0.60,0.04,0.60,0.00,0.00,0.00,1.31,0.03,1.31
1897,31,-0.07,-0.03,0.08,0.37,0.51,0.63,0.60,0.04,0.60,0.00,0.00,0.00,1.32,0.07,1.32
1898,31,-0.07,-0.02,0.07,0.11,0.62,0.63,0.59,0.04,0.60,0.00,0.00,0.00,1.28,0.08,1.29
1899,31,-0.07,-0.01,0.07,-0.23,0.41,0.47,0.59,0.04,0.59,0.00,0.00,0.00,1.24,0.05,1.24
1900,31,-0.08,-0.01,0.08,-0.71,-0.12,0.72,0.59,0.04,0.59,0.00,0.00,0.00,1.18,0.00,1.18
1901,31,-0.09,-0.02,0.10,-1.51,-0.73,1.68,0.59,0.04,0.59,0.00,0.00,0.00,1.07,0.00,1.07
1902,31,-0.13,-0.03,0.13,-2.56,-1.01,2.75,0.59,0.04,0.59,0.00,0.00,0.00,0.94,0.00,0.94
1903,31,-0.18,-0.05,0.19,-3.52,-0.78,3.61,0.59,0.04,0.59,0.00,0.00,0.00,0.81,0.00,0.81
1904,31,-0.24,-0.05,0.25,-4.25,-0.29,4.26,0.58,0.04,0.59,0.00,0.00,0.00,0.72,0.00,0.72
1905,31,-0.32,-0.06,0.32,-4.73,0.12,4.73,0.58,0.04,0.58,0.00,0.00,0.00,0.66,0.02,0.66
1906,31,-0.40,-0.05,0.40,-5.04,0.34,5.06,0.57,0.04,0.57,0.00,0.00,0.00,0.62,0.04,0.62
1907,31,-0.49,-0.05,0.49,-5.29,0.29,5.30,0.57,0.04,0.57,0.00,0.00,0.00,0.58,0.04,0.59
1908,31,-0.58,-0.04,0.58,-5.49,0.07,5.49,0.56,0.03,0.56,0.00,0.00,0.00,0.56,0.01,0.56
1909,31,-0.67,-0.04,0.67,-5.74,0.02,5.74,0.55,0.03,0.55,0.00,0.00,0.00,0.53,0.00,0.53
1910,31,-0.77,-0.04,0.77,-6.05,0.31,6.06,0.54,0.03,0.54,0.00,0.00,0.00,0.49,0.04,0.49
1911,31,-0.87,-0.03,0.87,-6.22,0.73,6.26,0.52,0.03,0.52,0.00,0.00,0.00,0.46,0.09,0.47
1912,31,-0.97,-0.02,0.97,-6.06,0.90,6.13,0.51,0.03,0.51,0.00,0.00,0.00,0.48,0.12,0.50
1913,31,-1.07,-0.00,1.07,-5.66,0.74,5.71,0.49,0.03,0.49,0.00,0.00,0.00,0.54,0.10,0.54
1914,31,-1.16,0.01,1.16,-5.25,0.46,5.27,0.47,0.03,0.47,0.00,0.00,0.00,0.59,0.06,0.59
1915,31,-1.25,0.01,1.25,-4.86,0.32,4.87,0.45,0.03,0.45,0.00,0.00,0.00,0.64,0.04,0.64
1916,31,-1.32,0.02,1.32,-4.29,0.39,4.30,0.43,0.03,0.43,0.00,0.00,0.00,0.71,0.05,0.72
1917,31,-1.39,0.03,1.39,-3.58,0.59,3.63,0.41,0.03,0.41,0.00,0.00,0.00,0.80,0.08,0.81
1918,31,-1.44,0.04,1.44,-3.17,0.66,3.24,0.38,0.03,0.38,0.00,0.00,0.00,0.86,0.09,0.86
1919,31,-1.50,0.05,1.50,-3.21,0.43,3.23,0.36,0.03,0.36,0.00,0.00,0.00,0.85,0.06,0.86
1920,31,-1.55,0.05,1.55,-3.40,-0.18,3.40,0.33,0.03,0.33,0.00,0.00,0.00,0.83,0.00,0.83
1921,31,-1.61,0.04,1.61,-3.34,-0.92,3.46,0.31,0.04,0.31,0.00,0.00,0.00,0.84,0.00,0.84
1922,32,-1.66,0.02,1.66,-2.86,-1.40,3.18,0.28,0.04,0.28,0.00,0.00,0.00,0.90,0.00,0.90
1923,32,-1.70,-0.01,1.70,-2.22,-1.48,2.67,0.25,0.04,0.25,0.00,0.00,0.00,0.98,0.00,0.98
1924,32,-1.74,-0.03,1.74,-1.86,-1.14,2.18,0.22,0.04,0.22,0.00,0.00,0.00,1.03,0.00,1.03
1925,32,-1.77,-0.04,1.77,-1.91,-0.33,1.94,0.19,0.04,0.19,0.00,0.00,0.00,1.02,0.00,1.02
1926,32,-1.80,-0.04,1.80,-2.00,0.73,2.13,0.16,0.03,0.17,0.00,0.00,0.00,1.01,0.09,1.01
1927,32,-1.83,-0.02,1.83,-1.11,1.46,1.84,0.13,0.03,0.14,0.00,0.00,0.00,1.13,0.19,1.14
1928,32,-1.82,0.01,1.82,2.60,1.48,2.99,0.10,0.03,0.11,0.00,0.00,0.00,1.60,0.19,1.62
1929,32,-1.71,0.03,1.71,10,0.82,10,0.07,0.03,0.08,0.00,0.00,0.00,2.61,0.11,2.61
1930,32,-1.46,0.03,1.46,20,-0.13,20,0.04,0.04,0.05,0.00,0.00,0.00,3.85,0.00,3.85
1931,32,-1.05,0.02,1.05,20,-0.97,20,0.01,0.04,0.04,0.00,0.00,0.00,3.85,0.00,3.85
1932,32,-0.56,0.00,0.56,20,-1.36,20,-0.01,0.04,0.04,0.00,0.00,0.00,3.85,0.00,3.85
1933,32,-0.10,-0.02,0.10,20,-1.18,20,-0.01,0.04,0.04,0.00,0.00,0.00,3.85,0.00,3.85
1934,32,0.25,-0.03,0.25,15,-0.78,15,0.00,0.04,0.04,0.81,0.00,0.81,3.30,0.00,3.30
1935,32,0.42,-0.05,0.42,5.02,-0.55,5.05,0.01,0.03,0.04,0.80,0.00,0.80,1.92,0.00,1.92
1936,32,0.43,-0.05,0.43,-3.25,-0.41,3.27,0.02,0.03,0.04,0.37,0.00,0.37,0.85,0.00,0.85
1937,32,0.34,-0.06,0.35,-7.27,-0.17,7.27,0.03,0.03,0.04,0.11,0.00,0.11,0.33,0.00,0.33
1938,32,0.21,-0.06,0.22,-8.27,0.22,8.28,0.03,0.03,0.05,0.04,0.00,0.04,0.20,0.03,0.20
1939,32,0.07,-0.05,0.09,-8.54,0.47,8.55,0.04,0.03,0.05,0.01,0.00,0.01,0.16,0.06,0.18
1940,32,-0.07,-0.04,0.09,-8.83,0.37,8.84,0.04,0.03,0.05,0.00,0.00,0.00,0.13,0.05,0.14
1941,32,-0.22,-0.04,0.23,-8.69,0.03,8.69,0.03,0.03,0.04,0.00,0.00,0.00,0.14,0.00,0.14
1942,32,-0.35,-0.04,0.36,-7.16,-0.35,7.17,0.03,0.03,0.04,0.00,0.00,0.00,0.34,0.00,0.34
1943,32,-0.44,-0.05,0.45,-3.37,-0.60,3.42,0.02,0.03,0.04,0.00,0.00,0.00,0.83,0.00,0.83
