Weight (lbs):,111.13026281173174
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.45,-1.28,25650,1.09,8189
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.06,-0.09,31441,0.20,44651
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.48,0.00,44776,1.28,25650
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.22,-7.37,11481,5.05,20733
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.18,-0.69,3398,0.91,44651
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.29,0.00,44776,7.37,11481
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,-0.79,30233,0.03,8398
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.02,5565,0.10,30816
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.44,0.00,0,0.79,30233
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.49,0.00,44776,1.35,8148
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,44776,0.02,44651
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.49,0.00,44776,1.35,8148
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.09,0.27,11481,1.65,20733
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.04,0.00,44776,0.10,44651
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.09,0.27,11481,1.65,20733
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
326,13,0.27,0.07,0.28,4.42,0.31,4.43,-0.77,0.06,0.77,0.43,0.00,0.43,1.58,0.04,1.58
327,13,0.43,0.07,0.44,3.28,0.06,3.29,-0.75,0.07,0.75,0.63,0.00,0.63,1.46,0.01,1.46
328,13,0.54,0.07,0.54,1.68,-0.14,1.69,-0.73,0.07,0.73,0.69,0.00,0.69,1.28,0.00,1.28
329,13,0.57,0.06,0.58,0.17,-0.29,0.34,-0.70,0.07,0.70,0.64,0.00,0.64,1.11,0.00,1.11
330,13,0.56,0.05,0.57,-0.54,-0.31,0.62,-0.68,0.07,0.68,0.58,0.00,0.58,1.03,0.00,1.03
331,13,0.54,0.04,0.54,-0.65,-0.28,0.70,-0.65,0.08,0.66,0.55,0.00,0.55,1.02,0.00,1.02
332,13,0.51,0.03,0.51,-0.72,-0.26,0.76,-0.63,0.08,0.64,0.52,0.00,0.52,1.01,0.00,1.01
333,13,0.48,0.02,0.48,-0.74,-0.22,0.77,-0.61,0.08,0.62,0.48,0.00,0.48,1.01,0.00,1.01
334,13,0.45,0.01,0.45,-0.72,-0.17,0.74,-0.59,0.08,0.60,0.45,0.00,0.45,1.01,0.00,1.01
335,13,0.42,0.00,0.42,-0.66,-0.14,0.67,-0.57,0.08,0.58,0.43,0.00,0.43,1.02,0.00,1.02
336,13,0.40,-0.00,0.40,-0.53,-0.13,0.55,-0.56,0.08,0.56,0.41,0.00,0.41,1.03,0.00,1.03
337,13,0.38,-0.01,0.38,-0.43,-0.14,0.45,-0.54,0.08,0.55,0.39,0.00,0.39,1.04,0.00,1.04
338,14,0.36,-0.02,0.36,-0.34,-0.14,0.37,-0.53,0.08,0.53,0.38,0.00,0.38,1.05,0.00,1.05
339,14,0.35,-0.02,0.35,-0.19,-0.17,0.26,-0.51,0.08,0.52,0.37,0.00,0.37,1.07,0.00,1.07
340,14,0.34,-0.03,0.35,0.01,-0.21,0.21,-0.50,0.08,0.50,0.38,0.00,0.38,1.09,0.00,1.09
341,14,0.35,-0.04,0.35,0.13,-0.18,0.22,-0.48,0.08,0.49,0.38,0.00,0.38,1.11,0.00,1.11
342,14,0.35,-0.04,0.36,0.17,-0.13,0.21,-0.47,0.07,0.47,0.39,0.00,0.39,1.11,0.00,1.11
343,14,0.36,-0.05,0.37,0.35,-0.15,0.38,-0.45,0.07,0.46,0.41,0.00,0.41,1.13,0.00,1.13
344,14,0.39,-0.06,0.39,0.84,-0.22,0.87,-0.44,0.07,0.44,0.46,0.00,0.46,1.18,0.00,1.18
345,14,0.43,-0.07,0.44,1.26,-0.23,1.28,-0.42,0.07,0.43,0.53,0.00,0.53,1.23,0.00,1.23
346,14,0.49,-0.07,0.49,1.31,-0.13,1.32,-0.40,0.06,0.41,0.60,0.00,0.60,1.24,0.00,1.24
347,14,0.54,-0.08,0.55,1.30,-0.00,1.30,-0.38,0.06,0.39,0.67,0.00,0.67,1.23,0.00,1.23
348,14,0.60,-0.07,0.60,1.41,0.10,1.41,-0.36,0.06,0.36,0.74,0.00,0.74,1.25,0.01,1.25
349,14,0.66,-0.07,0.66,1.61,0.16,1.62,-0.33,0.05,0.34,0.84,0.00,0.84,1.27,0.02,1.27
350,14,0.73,-0.06,0.74,1.87,0.16,1.88,-0.30,0.05,0.31,0.95,0.00,0.95,1.30,0.02,1.30
351,14,0.81,-0.06,0.82,1.94,0.12,1.94,-0.27,0.05,0.28,1.06,0.00,1.06,1.31,0.01,1.31
352,14,0.89,-0.05,0.89,1.79,0.06,1.79,-0.24,0.05,0.24,1.15,0.00,1.15,1.29,0.01,1.29
353,14,0.96,-0.05,0.96,1.67,-0.01,1.67,-0.20,0.04,0.20,1.23,0.00,1.23,1.28,0.00,1.28
354,14,1.02,-0.05,1.02,1.13,-0.06,1.13,-0.16,0.04,0.16,1.24,0.00,1.24,1.22,0.00,1.22
355,14,1.04,-0.06,1.04,-0.64,-0.14,0.66,-0.11,0.04,0.12,1.06,0.00,1.06,1.02,0.00,1.02
356,14,0.96,-0.07,0.96,-3.27,-0.26,3.28,-0.06,0.04,0.07,0.70,0.00,0.70,0.73,0.00,0.73
357,14,0.77,-0.08,0.77,-5.70,-0.18,5.71,-0.02,0.04,0.04,0.35,0.00,0.35,0.46,0.00,0.46
358,14,0.50,-0.08,0.50,-7.10,0.11,7.10,0.01,0.03,0.03,0.15,0.00,0.15,0.30,0.01,0.30
359,14,0.21,-0.07,0.22,-6.65,0.34,6.66,0.02,0.03,0.03,0.07,0.00,0.07,0.35,0.04,0.35
360,14,-0.03,-0.05,0.06,-4.42,0.31,4.43,0.02,0.03,0.03,0.00,0.00,0.00,0.60,0.03,0.60
361,14,-0.15,-0.04,0.16,-1.40,0.11,1.40,0.01,0.02,0.03,0.00,0.00,0.00,0.93,0.01,0.93
362,15,-0.15,-0.04,0.16,1.35,0.06,1.35,-0.00,0.02,0.02,0.00,0.00,0.00,1.24,0.01,1.24
363,15,-0.06,-0.04,0.07,2.70,0.28,2.72,-0.01,0.02,0.02,0.00,0.00,0.00,1.39,0.03,1.39
364,15,0.05,-0.02,0.05,2.18,0.43,2.23,-0.01,0.02,0.02,0.06,0.00,0.06,1.33,0.05,1.33
365,15,0.11,-0.00,0.11,0.59,0.27,0.65,-0.00,0.02,0.02,0.12,0.00,0.12,1.16,0.03,1.16
366,15,0.10,0.00,0.10,-0.91,-0.00,0.91,0.01,0.02,0.02,0.10,0.00,0.10,0.99,0.00,0.99
367,15,0.04,-0.00,0.04,-1.54,-0.19,1.56,0.01,0.02,0.02,0.04,0.00,0.04,0.92,0.00,0.92
368,15,-0.02,-0.01,0.02,-1.23,-0.18,1.24,0.01,0.02,0.02,0.00,0.00,0.00,0.95,0.00,0.95
369,15,-0.05,-0.02,0.05,-0.41,-0.06,0.41,0.01,0.02,0.02,0.00,0.00,0.00,1.05,0.00,1.05
370,15,-0.05,-0.02,0.05,0.45,0.02,0.45,0.00,0.02,0.02,0.00,0.00,0.00,1.14,0.00,1.14
371,15,-0.02,-0.01,0.03,0.83,0.06,0.83,0.00,0.02,0.02,0.00,0.00,0.00,1.18,0.01,1.18
372,15,0.01,-0.01,0.01,0.63,0.10,0.63,0.00,0.02,0.02,0.01,0.00,0.01,1.16,0.01,1.16
373,15,0.02,-0.01,0.03,0.07,0.06,0.10,0.00,0.02,0.02,0.03,0.00,0.03,1.10,0.01,1.10
374,15,0.01,-0.01,0.02,-0.50,-0.04,0.50,0.01,0.02,0.02,0.02,0.00,0.02,1.03,0.00,1.03
375,15,-0.01,-0.01,0.01,-0.64,-0.14,0.65,0.01,0.02,0.02,0.00,0.00,0.00,1.02,0.00,1.02
376,15,-0.03,-0.02,0.04,-0.32,-0.17,0.36,0.00,0.01,0.02,0.00,0.00,0.00,1.05,0.00,1.05
377,15,-0.04,-0.02,0.04,0.10,-0.08,0.13,0.00,0.01,0.01,0.00,0.00,0.00,1.10,0.00,1.10
378,15,-0.02,-0.02,0.03,0.41,0.04,0.41,-0.00,0.01,0.01,0.00,0.00,0.00,1.14,0.00,1.14
379,15,-0.01,-0.02,0.02,0.42,0.09,0.43,-0.00,0.01,0.01,0.00,0.00,0.00,1.14,0.01,1.14
380,15,0.01,-0.02,0.02,0.17,0.04,0.17,-0.00,0.01,0.01,0.01,0.00,0.01,1.11,0.00,1.11
381,15,0.01,-0.02,0.02,-0.12,-0.02,0.12,0.00,0.01,0.01,0.01,0.00,0.01,1.08,0.00,1.08
382,15,-0.00,-0.02,0.02,-0.28,0.04,0.28,0.00,0.01,0.01,0.00,0.00,0.00,1.06,0.00,1.06
383,15,-0.01,-0.01,0.02,-0.21,0.10,0.23,0.00,0.01,0.01,0.00,0.00,0.00,1.07,0.01,1.07
384,15,-0.02,-0.01,0.02,-0.04,0.08,0.09,-0.00,0.01,0.01,0.00,0.00,0.00,1.09,0.01,1.09
385,15,-0.02,-0.01,0.02,0.03,0.09,0.09,-0.00,0.01,0.01,0.00,0.00,0.00,1.09,0.01,1.09
386,16,-0.02,-0.00,0.02,-0.05,0.16,0.17,-0.00,0.01,0.01,0.00,0.00,0.00,1.08,0.02,1.08
387,16,-0.02,0.01,0.03,-0.32,0.29,0.44,-0.00,0.01,0.01,0.00,0.00,0.00,1.05,0.03,1.05
388,16,-0.05,0.02,0.05,-0.80,0.41,0.90,-0.00,0.01,0.01,0.00,0.00,0.00,1.00,0.05,1.00
389,16,-0.09,0.04,0.10,-1.45,0.37,1.50,-0.01,0.01,0.01,0.00,0.00,0.00,0.93,0.04,0.93
390,16,-0.17,0.05,0.18,-2.31,0.18,2.32,-0.01,0.01,0.01,0.00,0.00,0.00,0.83,0.02,0.83
391,16,-0.29,0.05,0.29,-3.36,-0.07,3.36,-0.02,0.01,0.02,0.00,0.00,0.00,0.72,0.00,0.72
392,16,-0.45,0.05,0.45,-4.23,-0.25,4.24,-0.03,0.02,0.04,0.00,0.00,0.00,0.62,0.00,0.62
393,16,-0.63,0.04,0.63,-4.46,-0.24,4.47,-0.05,0.02,0.06,0.00,0.00,0.00,0.59,0.00,0.59
394,16,-0.81,0.03,0.81,-3.98,-0.10,3.98,-0.08,0.02,0.09,0.00,0.00,0.00,0.65,0.00,0.65
395,16,-0.96,0.03,0.96,-3.03,0.08,3.03,-0.12,0.02,0.12,0.00,0.00,0.00,0.75,0.01,0.75
396,16,-1.06,0.03,1.06,-1.82,0.21,1.84,-0.17,0.02,0.17,0.00,0.00,0.00,0.89,0.02,0.89
397,16,-1.11,0.04,1.11,-0.64,0.14,0.66,-0.21,0.02,0.21,0.00,0.00,0.00,1.02,0.02,1.02
398,16,-1.12,0.05,1.12,0.16,0.04,0.17,-0.26,0.03,0.26,0.00,0.00,0.00,1.11,0.00,1.11
399,16,-1.10,0.05,1.10,0.56,0.15,0.58,-0.31,0.03,0.31,0.00,0.00,0.00,1.15,0.02,1.15
400,16,-1.07,0.06,1.08,0.70,0.24,0.74,-0.35,0.03,0.35,0.00,0.00,0.00,1.17,0.03,1.17
401,16,-1.05,0.07,1.05,0.68,0.14,0.69,-0.40,0.03,0.40,0.00,0.00,0.00,1.17,0.02,1.17
402,16,-1.02,0.07,1.02,0.82,-0.06,0.83,-0.44,0.04,0.44,0.00,0.00,0.00,1.18,0.00,1.18
403,16,-0.97,0.06,0.98,1.18,-0.29,1.22,-0.48,0.04,0.48,0.00,0.00,0.00,1.22,0.00,1.22
404,16,-0.92,0.05,0.92,1.23,-0.40,1.29,-0.52,0.04,0.52,0.00,0.00,0.00,1.23,0.00,1.23
405,16,-0.88,0.03,0.88,0.92,-0.33,0.98,-0.56,0.04,0.56,0.00,0.00,0.00,1.19,0.00,1.19
406,16,-0.84,0.02,0.84,0.81,-0.24,0.84,-0.59,0.04,0.60,0.00,0.00,0.00,1.18,0.00,1.18
407,16,-0.80,0.01,0.80,1.09,-0.17,1.10,-0.63,0.04,0.63,0.00,0.00,0.00,1.21,0.00,1.21
408,16,-0.75,0.00,0.75,1.61,-0.10,1.61,-0.66,0.04,0.66,0.00,0.00,0.00,1.27,0.00,1.27
409,16,-0.67,0.00,0.67,2.32,-0.09,2.32,-0.69,0.04,0.70,0.00,0.00,0.00,1.35,0.00,1.35
410,17,-0.55,-0.00,0.55,3.20,-0.06,3.21,-0.72,0.04,0.72,0.00,0.00,0.00,1.45,0.00,1.45
411,17,-0.40,-0.00,0.40,4.04,0.03,4.04,-0.74,0.04,0.74,0.00,0.00,0.00,1.54,0.00,1.54
412,17,-0.22,0.00,0.22,4.59,0.16,4.59,-0.76,0.04,0.76,0.00,0.00,0.00,1.60,0.02,1.60
413,17,-0.02,0.01,0.03,4.61,0.32,4.62,-0.76,0.04,0.76,0.00,0.00,0.00,1.60,0.04,1.60
414,17,0.16,0.03,0.16,3.99,0.39,4.01,-0.76,0.04,0.76,0.24,0.00,0.24,1.53,0.04,1.53
415,17,0.30,0.04,0.30,3.09,0.33,3.11,-0.75,0.05,0.75,0.43,0.00,0.43,1.43,0.04,1.43
416,17,0.41,0.05,0.42,2.28,0.21,2.29,-0.73,0.05,0.73,0.56,0.00,0.56,1.34,0.02,1.34
417,17,0.49,0.06,0.50,1.49,0.05,1.49,-0.71,0.05,0.71,0.62,0.00,0.62,1.26,0.01,1.26
418,17,0.54,0.06,0.54,0.61,-0.07,0.62,-0.69,0.05,0.69,0.62,0.00,0.62,1.16,0.00,1.16
419,17,0.54,0.05,0.55,-0.18,-0.13,0.22,-0.66,0.06,0.67,0.58,0.00,0.58,1.07,0.00,1.07
420,17,0.53,0.05,0.53,-0.65,-0.14,0.66,-0.64,0.06,0.64,0.54,0.00,0.54,1.02,0.00,1.02
421,17,0.49,0.04,0.50,-0.83,-0.18,0.85,-0.62,0.06,0.62,0.49,0.00,0.49,1.00,0.00,1.00
422,17,0.46,0.03,0.46,-0.81,-0.32,0.87,-0.60,0.06,0.60,0.46,0.00,0.46,1.00,0.00,1.00
423,17,0.43,0.02,0.43,-0.57,-0.38,0.68,-0.58,0.06,0.58,0.44,0.00,0.44,1.03,0.00,1.03
424,17,0.41,0.00,0.41,-0.35,-0.31,0.47,-0.56,0.06,0.57,0.43,0.00,0.43,1.05,0.00,1.05
425,17,0.40,-0.01,0.40,-0.31,-0.14,0.34,-0.55,0.06,0.55,0.42,0.00,0.42,1.06,0.00,1.06
426,17,0.39,-0.01,0.39,-0.32,0.01,0.32,-0.53,0.06,0.53,0.41,0.00,0.41,1.06,0.00,1.06
427,17,0.37,-0.01,0.37,-0.36,-0.03,0.37,-0.51,0.06,0.52,0.39,0.00,0.39,1.05,0.00,1.05
428,17,0.36,-0.01,0.36,-0.37,-0.16,0.41,-0.50,0.06,0.50,0.37,0.00,0.37,1.05,0.00,1.05
429,17,0.34,-0.02,0.34,-0.25,-0.26,0.36,-0.48,0.06,0.49,0.36,0.00,0.36,1.06,0.00,1.06
430,17,0.34,-0.03,0.34,-0.02,-0.29,0.29,-0.47,0.06,0.47,0.37,0.00,0.37,1.09,0.00,1.09
431,17,0.34,-0.04,0.34,0.29,-0.16,0.34,-0.46,0.06,0.46,0.38,0.00,0.38,1.12,0.00,1.12
432,17,0.36,-0.05,0.36,0.60,-0.08,0.60,-0.44,0.06,0.45,0.42,0.00,0.42,1.16,0.00,1.16
433,17,0.39,-0.05,0.39,0.82,-0.19,0.84,-0.43,0.05,0.43,0.46,0.00,0.46,1.18,0.00,1.18
434,18,0.43,-0.06,0.43,0.88,-0.23,0.91,-0.41,0.05,0.41,0.51,0.00,0.51,1.19,0.00,1.19
435,18,0.46,-0.07,0.47,0.93,-0.18,0.95,-0.39,0.05,0.40,0.55,0.00,0.55,1.19,0.00,1.19
436,18,0.51,-0.08,0.51,1.08,-0.12,1.09,-0.37,0.04,0.37,0.61,0.00,0.61,1.21,0.00,1.21
437,18,0.55,-0.08,0.56,1.28,0.04,1.28,-0.35,0.04,0.35,0.68,0.00,0.68,1.23,0.00,1.23
438,18,0.61,-0.07,0.62,1.44,0.21,1.45,-0.33,0.04,0.33,0.76,0.00,0.76,1.25,0.02,1.25
439,18,0.67,-0.06,0.67,1.43,0.32,1.47,-0.30,0.03,0.30,0.84,0.00,0.84,1.25,0.04,1.25
440,18,0.73,-0.05,0.73,1.46,0.41,1.51,-0.27,0.03,0.27,0.92,0.00,0.92,1.25,0.05,1.25
441,18,0.80,-0.03,0.80,1.70,0.38,1.74,-0.24,0.03,0.24,1.02,0.00,1.02,1.28,0.04,1.28
442,18,0.87,-0.02,0.87,1.85,0.21,1.86,-0.20,0.03,0.21,1.13,0.00,1.13,1.30,0.02,1.30
443,18,0.94,-0.02,0.94,1.47,-0.04,1.47,-0.17,0.03,0.17,1.18,0.00,1.18,1.25,0.00,1.25
444,18,0.98,-0.02,0.98,0.22,-0.30,0.38,-0.12,0.03,0.13,1.09,0.00,1.09,1.11,0.00,1.11
445,18,0.95,-0.04,0.95,-1.90,-0.53,1.97,-0.08,0.03,0.09,0.83,0.00,0.83,0.88,0.00,0.88
446,18,0.82,-0.06,0.82,-4.15,-0.50,4.18,-0.04,0.03,0.05,0.52,0.00,0.52,0.63,0.00,0.63
447,18,0.61,-0.08,0.62,-5.68,-0.13,5.69,-0.01,0.02,0.02,0.28,0.00,0.28,0.46,0.00,0.46
448,18,0.36,-0.07,0.37,-6.16,0.29,6.17,0.01,0.02,0.02,0.15,0.00,0.15,0.41,0.03,0.41
449,18,0.12,-0.06,0.13,-5.37,0.42,5.39,0.02,0.01,0.03,0.06,0.00,0.06,0.49,0.05,0.50
450,18,-0.07,-0.04,0.08,-3.34,0.21,3.35,0.02,0.01,0.03,0.00,0.00,0.00,0.72,0.02,0.72
451,18,-0.15,-0.04,0.16,-0.74,-0.08,0.74,0.01,0.01,0.02,0.00,0.00,0.00,1.01,0.00,1.01
452,18,-0.13,-0.05,0.14,1.42,-0.12,1.42,0.00,0.01,0.01,0.00,0.00,0.00,1.25,0.00,1.25
453,18,-0.05,-0.05,0.07,2.29,0.03,2.29,-0.00,0.01,0.01,0.00,0.00,0.00,1.34,0.00,1.34
454,18,0.03,-0.04,0.06,1.67,0.12,1.68,-0.00,0.01,0.01,0.04,0.00,0.04,1.28,0.01,1.28
455,18,0.08,-0.04,0.09,0.27,0.08,0.28,0.00,0.01,0.01,0.08,0.00,0.08,1.12,0.01,1.12
456,18,0.06,-0.04,0.07,-0.95,-0.00,0.95,0.01,0.00,0.01,0.06,0.00,0.06,0.98,0.00,0.98
457,18,0.01,-0.04,0.04,-1.34,-0.00,1.34,0.01,0.00,0.01,0.01,0.00,0.01,0.94,0.00,0.94
458,19,-0.04,-0.04,0.05,-0.87,0.10,0.88,0.01,0.00,0.01,0.00,0.00,0.00,0.99,0.01,0.99
459,19,-0.06,-0.03,0.07,-0.01,0.19,0.19,0.00,-0.00,0.00,0.00,0.00,0.00,1.09,0.02,1.09
460,19,-0.04,-0.02,0.05,0.68,0.20,0.71,-0.00,-0.00,0.00,0.00,0.00,0.00,1.17,0.02,1.17
461,19,-0.01,-0.01,0.02,0.89,0.18,0.91,-0.00,-0.00,0.00,0.00,0.00,0.00,1.19,0.02,1.19
462,19,0.02,-0.01,0.02,0.60,0.11,0.61,0.00,-0.00,0.00,0.03,0.00,0.03,1.16,0.01,1.16
463,19,0.04,-0.01,0.04,0.07,0.01,0.07,0.00,-0.00,0.00,0.04,0.00,0.04,1.10,0.00,1.10
464,19,0.03,-0.01,0.03,-0.41,-0.05,0.41,0.00,-0.00,0.01,0.03,0.00,0.03,1.05,0.00,1.05
465,19,0.01,-0.01,0.01,-0.65,-0.08,0.66,0.01,-0.00,0.01,0.01,0.00,0.01,1.02,0.00,1.02
466,19,-0.02,-0.01,0.02,-0.54,-0.03,0.54,0.01,-0.00,0.01,0.00,0.00,0.00,1.03,0.00,1.03
467,19,-0.03,-0.01,0.03,-0.09,0.09,0.13,0.00,-0.01,0.01,0.00,0.00,0.00,1.08,0.01,1.08
468,19,-0.03,-0.01,0.03,0.38,0.17,0.42,0.00,-0.01,0.01,0.00,0.00,0.00,1.13,0.02,1.13
469,19,-0.01,0.00,0.01,0.55,0.15,0.57,-0.00,-0.01,0.01,0.00,0.00,0.00,1.15,0.02,1.15
470,19,0.01,0.01,0.02,0.35,0.09,0.36,0.00,-0.01,0.01,0.02,0.00,0.02,1.13,0.01,1.13
471,19,0.02,0.01,0.02,0.01,0.08,0.08,0.00,-0.01,0.01,0.02,0.00,0.02,1.09,0.01,1.09
472,19,0.02,0.01,0.02,-0.22,0.17,0.28,0.00,-0.00,0.01,0.02,0.00,0.02,1.07,0.02,1.07
473,19,0.00,0.02,0.02,-0.40,0.25,0.47,0.00,-0.00,0.01,0.00,0.00,0.00,1.05,0.03,1.05
474,19,-0.02,0.03,0.04,-0.74,0.26,0.79,0.00,-0.00,0.00,0.00,0.00,0.00,1.01,0.03,1.01
475,19,-0.06,0.05,0.07,-1.19,0.26,1.22,0.00,-0.00,0.00,0.00,0.00,0.00,0.96,0.03,0.96
476,19,-0.12,0.06,0.13,-1.74,0.30,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.03,0.90
477,19,-0.21,0.07,0.22,-2.59,0.29,2.61,-0.01,0.00,0.01,0.00,0.00,0.00,0.80,0.03,0.80
478,19,-0.34,0.08,0.35,-3.81,0.07,3.81,-0.02,0.01,0.02,0.00,0.00,0.00,0.67,0.01,0.67
479,19,-0.52,0.07,0.53,-4.96,-0.27,4.97,-0.03,0.01,0.03,0.00,0.00,0.00,0.54,0.00,0.54
480,19,-0.74,0.06,0.75,-5.35,-0.47,5.37,-0.06,0.01,0.06,0.00,0.00,0.00,0.50,0.00,0.50
481,19,-0.95,0.04,0.96,-4.57,-0.41,4.59,-0.09,0.02,0.09,0.00,0.00,0.00,0.58,0.00,0.58
482,20,-1.11,0.03,1.11,-2.96,-0.16,2.96,-0.14,0.02,0.14,0.00,0.00,0.00,0.76,0.00,0.76
483,20,-1.20,0.02,1.20,-1.26,-0.00,1.26,-0.19,0.02,0.19,0.00,0.00,0.00,0.95,0.00,0.95
484,20,-1.22,0.02,1.22,-0.00,0.00,0.00,-0.24,0.02,0.24,0.00,0.00,0.00,1.09,0.00,1.09
485,20,-1.21,0.02,1.21,0.68,0.05,0.68,-0.29,0.02,0.30,0.00,0.00,0.00,1.17,0.01,1.17
486,20,-1.17,0.03,1.17,1.02,0.16,1.03,-0.34,0.02,0.34,0.00,0.00,0.00,1.20,0.02,1.20
487,20,-1.13,0.04,1.13,1.21,0.22,1.22,-0.39,0.02,0.39,0.00,0.00,0.00,1.22,0.02,1.22
488,20,-1.07,0.04,1.08,1.25,0.13,1.26,-0.44,0.02,0.44,0.00,0.00,0.00,1.23,0.01,1.23
489,20,-1.02,0.05,1.02,1.29,-0.07,1.29,-0.48,0.03,0.48,0.00,0.00,0.00,1.23,0.00,1.23
490,20,-0.97,0.04,0.97,1.30,-0.19,1.31,-0.52,0.03,0.52,0.00,0.00,0.00,1.23,0.00,1.23
491,20,-0.92,0.03,0.92,1.11,-0.20,1.13,-0.56,0.03,0.56,0.00,0.00,0.00,1.21,0.00,1.21
492,20,-0.87,0.02,0.87,0.92,-0.16,0.93,-0.60,0.03,0.60,0.00,0.00,0.00,1.19,0.00,1.19
493,20,-0.84,0.02,0.84,0.85,-0.09,0.85,-0.63,0.03,0.64,0.00,0.00,0.00,1.18,0.00,1.18
494,20,-0.80,0.02,0.80,0.95,-0.04,0.95,-0.67,0.03,0.67,0.00,0.00,0.00,1.20,0.00,1.20
495,20,-0.75,0.02,0.75,1.70,0.02,1.70,-0.70,0.03,0.70,0.00,0.00,0.00,1.28,0.00,1.28
496,20,-0.65,0.02,0.65,2.93,0.08,2.93,-0.73,0.03,0.73,0.00,0.00,0.00,1.42,0.01,1.42
497,20,-0.51,0.02,0.51,3.98,0.10,3.98,-0.76,0.03,0.76,0.00,0.00,0.00,1.53,0.01,1.53
498,20,-0.32,0.03,0.32,4.81,0.16,4.81,-0.78,0.03,0.78,0.00,0.00,0.00,1.62,0.02,1.62
499,20,-0.12,0.04,0.12,5.05,0.31,5.06,-0.79,0.04,0.79,0.00,0.00,0.00,1.65,0.03,1.65
500,20,0.09,0.05,0.10,4.61,0.41,4.63,-0.79,0.04,0.79,0.14,0.00,0.14,1.60,0.05,1.60
501,20,0.27,0.07,0.28,4.01,0.37,4.03,-0.78,0.04,0.78,0.41,0.00,0.41,1.54,0.04,1.54
502,20,0.42,0.08,0.42,3.10,0.16,3.10,-0.76,0.04,0.76,0.60,0.00,0.60,1.43,0.02,1.43
503,20,0.52,0.08,0.52,1.83,-0.10,1.83,-0.74,0.05,0.74,0.67,0.00,0.67,1.29,0.00,1.29
504,20,0.57,0.07,0.58,0.67,-0.33,0.74,-0.72,0.05,0.72,0.66,0.00,0.66,1.16,0.00,1.16
505,20,0.58,0.06,0.58,-0.29,-0.44,0.52,-0.69,0.05,0.69,0.61,0.00,0.61,1.06,0.00,1.06
506,21,0.55,0.04,0.55,-0.89,-0.42,0.99,-0.67,0.06,0.67,0.55,0.00,0.55,0.99,0.00,0.99
507,21,0.51,0.02,0.51,-0.99,-0.34,1.04,-0.65,0.06,0.65,0.50,0.00,0.50,0.98,0.00,0.98
508,21,0.47,0.01,0.47,-0.88,-0.16,0.90,-0.63,0.06,0.63,0.47,0.00,0.47,0.99,0.00,0.99
509,21,0.44,0.01,0.44,-0.77,-0.03,0.77,-0.61,0.06,0.61,0.44,0.00,0.44,1.00,0.00,1.00
510,21,0.41,0.00,0.41,-0.75,-0.11,0.76,-0.59,0.06,0.59,0.41,0.00,0.41,1.01,0.00,1.01
511,21,0.37,-0.00,0.37,-0.78,-0.27,0.83,-0.57,0.06,0.58,0.38,0.00,0.38,1.00,0.00,1.00
512,21,0.34,-0.02,0.35,-0.62,-0.32,0.69,-0.56,0.06,0.56,0.35,0.00,0.35,1.02,0.00,1.02
513,21,0.32,-0.03,0.33,-0.35,-0.20,0.41,-0.54,0.06,0.55,0.34,0.00,0.34,1.05,0.00,1.05
514,21,0.31,-0.03,0.32,-0.16,-0.01,0.16,-0.53,0.05,0.53,0.34,0.00,0.34,1.07,0.00,1.07
515,21,0.31,-0.03,0.31,-0.04,0.11,0.12,-0.52,0.05,0.52,0.34,0.00,0.34,1.09,0.01,1.09
516,21,0.31,-0.02,0.31,-0.04,0.12,0.13,-0.50,0.05,0.51,0.34,0.00,0.34,1.09,0.01,1.09
517,21,0.31,-0.02,0.31,-0.11,0.02,0.11,-0.49,0.05,0.49,0.33,0.00,0.33,1.08,0.00,1.08
518,21,0.30,-0.02,0.30,0.01,-0.11,0.11,-0.48,0.05,0.48,0.33,0.00,0.33,1.09,0.00,1.09
