Weight (lbs):,149.68566011376112
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.41,-2.51,34900,1.26,35033
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.14,11033,0.11,6000
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.42,0.00,35350,2.51,34900
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,-11,35266,20,35000
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.63,14600,2.74,34783
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,2.10,0.00,35350,20,14600
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,-0.02,30766,0.64,13883
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.03,-0.06,30950,0.03,10466
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.29,0.00,0,0.64,13883
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,35350,0.02,10033
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.46,0.00,35283,4.46,35000
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.09,0.00,35350,0.41,34783
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.45,0.00,35266,4.47,10866
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
1595,26,0.01,0.01,0.01,0.55,0.12,0.56,-0.01,-0.03,0.03,0.01,0.00,0.01,1.55,0.02,1.55
1596,26,0.01,0.02,0.02,0.34,0.47,0.58,-0.01,-0.03,0.03,0.02,0.00,0.02,1.52,0.07,1.52
1597,26,0.02,0.03,0.03,-0.09,0.48,0.49,-0.01,-0.03,0.03,0.02,0.00,0.02,1.45,0.07,1.46
1598,26,0.01,0.03,0.03,-0.40,0.19,0.44,-0.01,-0.03,0.03,0.02,0.00,0.02,1.41,0.03,1.41
1599,26,0.01,0.03,0.03,-0.38,-0.18,0.42,-0.01,-0.03,0.03,0.01,0.00,0.01,1.41,0.00,1.41
1600,26,0.00,0.03,0.03,-0.18,-0.47,0.50,-0.01,-0.03,0.03,0.00,0.00,0.00,1.44,0.00,1.44
1601,26,-0.00,0.02,0.02,0.03,-0.59,0.59,-0.01,-0.03,0.03,0.00,0.00,0.00,1.47,0.00,1.47
1602,26,0.00,0.01,0.01,0.19,-0.52,0.55,-0.01,-0.03,0.03,0.00,0.00,0.00,1.50,0.00,1.50
1603,26,0.00,0.00,0.01,0.26,-0.26,0.37,-0.01,-0.03,0.03,0.01,0.00,0.01,1.51,0.00,1.51
1604,26,0.01,0.00,0.01,0.14,0.06,0.15,-0.01,-0.03,0.03,0.01,0.00,0.01,1.49,0.01,1.49
1605,26,0.01,0.00,0.01,-0.09,0.29,0.30,-0.01,-0.03,0.03,0.01,0.00,0.01,1.45,0.04,1.46
1606,26,0.01,0.01,0.01,-0.22,0.39,0.44,-0.01,-0.03,0.03,0.01,0.00,0.01,1.44,0.06,1.44
1607,26,0.00,0.01,0.02,-0.14,0.35,0.37,-0.01,-0.03,0.03,0.00,0.00,0.00,1.45,0.05,1.45
1608,26,0.00,0.02,0.02,0.03,0.19,0.20,-0.01,-0.03,0.03,0.00,0.00,0.00,1.47,0.03,1.47
1609,26,0.00,0.02,0.02,0.18,0.01,0.18,-0.01,-0.03,0.03,0.01,0.00,0.01,1.50,0.00,1.50
1610,26,0.01,0.02,0.02,0.25,-0.14,0.28,-0.01,-0.03,0.03,0.01,0.00,0.01,1.51,0.00,1.51
1611,26,0.01,0.02,0.02,0.20,-0.26,0.33,-0.01,-0.03,0.03,0.02,0.00,0.02,1.50,0.00,1.50
1612,26,0.01,0.01,0.02,0.04,-0.33,0.34,-0.01,-0.02,0.03,0.02,0.00,0.02,1.47,0.00,1.47
1613,26,0.01,0.01,0.01,-0.15,-0.33,0.36,-0.01,-0.02,0.03,0.02,0.00,0.02,1.45,0.00,1.45
1614,26,0.01,0.00,0.01,-0.20,-0.21,0.29,-0.01,-0.02,0.03,0.01,0.00,0.01,1.44,0.00,1.44
1615,26,0.01,-0.00,0.01,-0.05,0.00,0.05,-0.01,-0.02,0.03,0.01,0.00,0.01,1.46,0.00,1.46
1616,26,0.01,0.00,0.01,0.21,0.17,0.27,-0.01,-0.02,0.03,0.01,0.00,0.01,1.50,0.03,1.50
1617,26,0.01,0.00,0.01,0.33,0.18,0.38,-0.01,-0.02,0.03,0.02,0.00,0.02,1.52,0.03,1.52
1618,26,0.02,0.01,0.02,0.22,0.03,0.22,-0.01,-0.02,0.03,0.03,0.00,0.03,1.50,0.00,1.50
1619,26,0.02,0.01,0.02,0.04,-0.18,0.18,-0.01,-0.02,0.03,0.03,0.00,0.03,1.47,0.00,1.47
1620,26,0.02,0.00,0.02,-0.03,-0.32,0.32,-0.01,-0.02,0.03,0.03,0.00,0.03,1.46,0.00,1.46
1621,26,0.02,-0.00,0.02,-0.01,-0.27,0.27,-0.01,-0.02,0.03,0.03,0.00,0.03,1.47,0.00,1.47
1622,27,0.02,-0.01,0.02,0.02,-0.03,0.04,-0.01,-0.02,0.03,0.03,0.00,0.03,1.47,0.00,1.47
1623,27,0.02,-0.01,0.02,0.10,0.20,0.22,-0.01,-0.02,0.03,0.03,0.00,0.03,1.48,0.03,1.48
1624,27,0.02,-0.00,0.02,0.26,0.26,0.37,-0.01,-0.03,0.03,0.04,0.00,0.04,1.51,0.04,1.51
1625,27,0.03,0.00,0.03,0.46,0.20,0.50,-0.01,-0.02,0.03,0.05,0.00,0.05,1.54,0.03,1.54
1626,27,0.04,0.01,0.04,0.63,0.20,0.66,-0.01,-0.02,0.03,0.06,0.00,0.06,1.56,0.03,1.56
1627,27,0.05,0.01,0.05,0.67,0.27,0.72,-0.01,-0.02,0.03,0.08,0.00,0.08,1.57,0.04,1.57
1628,27,0.06,0.01,0.06,0.56,0.36,0.67,-0.00,-0.02,0.03,0.09,0.00,0.09,1.55,0.05,1.55
1629,27,0.07,0.02,0.07,0.41,0.49,0.64,-0.00,-0.02,0.02,0.10,0.00,0.10,1.53,0.07,1.53
1630,27,0.07,0.03,0.08,0.32,0.51,0.60,-0.00,-0.02,0.02,0.11,0.00,0.11,1.52,0.08,1.52
1631,27,0.08,0.04,0.09,0.29,0.20,0.35,-0.00,-0.02,0.02,0.12,0.00,0.12,1.51,0.03,1.51
1632,27,0.08,0.04,0.09,0.33,-0.31,0.46,0.00,-0.02,0.02,0.13,0.00,0.13,1.52,0.00,1.52
1633,27,0.09,0.03,0.09,0.43,-0.59,0.73,0.00,-0.02,0.02,0.14,0.00,0.14,1.53,0.00,1.53
1634,27,0.10,0.02,0.10,0.56,-0.52,0.76,0.00,-0.02,0.02,0.15,0.00,0.15,1.55,0.00,1.55
1635,27,0.11,0.01,0.11,0.66,-0.32,0.74,0.01,-0.02,0.02,0.17,0.00,0.17,1.57,0.00,1.57
1636,27,0.12,0.01,0.12,0.76,-0.03,0.76,0.01,-0.02,0.02,0.19,0.00,0.19,1.58,0.00,1.58
1637,27,0.14,0.01,0.14,1.01,0.32,1.06,0.01,-0.02,0.02,0.22,0.00,0.22,1.62,0.05,1.62
1638,27,0.16,0.02,0.16,1.31,0.50,1.40,0.01,-0.02,0.02,0.26,0.00,0.26,1.66,0.08,1.67
1639,27,0.18,0.03,0.18,1.37,0.44,1.44,0.01,-0.02,0.02,0.30,0.00,0.30,1.67,0.07,1.67
1640,27,0.20,0.03,0.20,1.16,0.34,1.21,0.02,-0.02,0.03,0.33,0.00,0.33,1.64,0.05,1.64
1641,27,0.22,0.04,0.22,0.89,0.36,0.96,0.02,-0.02,0.03,0.35,0.00,0.35,1.60,0.05,1.60
1642,27,0.23,0.04,0.23,0.72,0.31,0.79,0.02,-0.02,0.03,0.36,0.00,0.36,1.58,0.05,1.58
1643,27,0.24,0.05,0.25,0.66,0.03,0.66,0.03,-0.02,0.03,0.38,0.00,0.38,1.57,0.01,1.57
1644,27,0.25,0.05,0.26,0.73,-0.17,0.75,0.03,-0.02,0.04,0.40,0.00,0.40,1.58,0.00,1.58
1645,27,0.27,0.04,0.27,1.09,-0.13,1.10,0.04,-0.02,0.04,0.44,0.00,0.44,1.63,0.00,1.63
1646,27,0.29,0.04,0.29,1.61,-0.05,1.61,0.04,-0.02,0.04,0.50,0.00,0.50,1.71,0.00,1.71
1647,27,0.32,0.04,0.32,1.89,-0.05,1.89,0.05,-0.02,0.05,0.56,0.00,0.56,1.75,0.00,1.75
1648,27,0.35,0.04,0.35,1.69,-0.00,1.69,0.05,-0.01,0.05,0.60,0.00,0.60,1.72,0.00,1.72
1649,27,0.37,0.04,0.38,1.14,0.16,1.15,0.06,-0.01,0.06,0.61,0.00,0.61,1.64,0.02,1.64
1650,27,0.39,0.04,0.39,0.63,0.25,0.68,0.06,-0.01,0.07,0.61,0.00,0.61,1.56,0.04,1.56
1651,27,0.40,0.05,0.40,0.35,0.16,0.39,0.07,-0.01,0.07,0.60,0.00,0.60,1.52,0.02,1.52
1652,27,0.40,0.05,0.40,0.31,-0.01,0.31,0.08,-0.01,0.08,0.61,0.00,0.61,1.51,0.00,1.51
1653,27,0.41,0.05,0.41,0.38,-0.25,0.46,0.08,-0.01,0.08,0.62,0.00,0.62,1.53,0.00,1.53
1654,27,0.41,0.04,0.41,0.35,-0.57,0.67,0.09,-0.01,0.09,0.63,0.00,0.63,1.52,0.00,1.52
1655,27,0.42,0.03,0.42,0.18,-0.72,0.74,0.10,-0.01,0.10,0.62,0.00,0.62,1.49,0.00,1.49
1656,27,0.42,0.02,0.42,-0.08,-0.53,0.53,0.11,-0.01,0.11,0.61,0.00,0.61,1.46,0.00,1.46
1657,27,0.42,0.01,0.42,-0.23,-0.19,0.30,0.11,-0.01,0.11,0.60,0.00,0.60,1.43,0.00,1.43
1658,27,0.41,0.01,0.41,-0.12,-0.06,0.13,0.12,-0.01,0.12,0.60,0.00,0.60,1.45,0.00,1.45
1659,27,0.41,0.01,0.41,0.01,-0.14,0.14,0.13,-0.01,0.13,0.60,0.00,0.60,1.47,0.00,1.47
1660,27,0.41,0.01,0.41,-0.17,-0.25,0.30,0.13,-0.01,0.13,0.59,0.00,0.59,1.44,0.00,1.44
1661,27,0.40,0.00,0.40,-0.57,-0.29,0.64,0.14,-0.01,0.14,0.56,0.00,0.56,1.38,0.00,1.38
1662,27,0.39,-0.00,0.39,-0.88,-0.21,0.91,0.15,-0.01,0.15,0.52,0.00,0.52,1.34,0.00,1.34
1663,27,0.38,-0.00,0.38,-0.69,0.03,0.69,0.15,-0.01,0.15,0.52,0.00,0.52,1.37,0.00,1.37
1664,27,0.37,0.00,0.37,0.08,0.51,0.52,0.16,-0.01,0.16,0.55,0.00,0.55,1.48,0.08,1.48
1665,27,0.38,0.01,0.38,1.06,1.15,1.56,0.17,-0.01,0.17,0.62,0.00,0.62,1.63,0.17,1.64
1666,27,0.41,0.04,0.41,2.01,1.55,2.54,0.17,-0.01,0.17,0.72,0.01,0.72,1.77,0.23,1.78
1667,27,0.45,0.06,0.45,2.83,1.38,3.15,0.18,-0.01,0.18,0.85,0.01,0.85,1.89,0.21,1.90
1668,27,0.50,0.08,0.51,3.17,0.69,3.24,0.19,-0.01,0.19,0.97,0.01,0.97,1.94,0.10,1.95
1669,27,0.55,0.08,0.56,2.79,-0.22,2.80,0.19,-0.00,0.19,1.04,0.00,1.04,1.89,0.00,1.89
1670,27,0.59,0.07,0.59,1.85,-1.00,2.10,0.20,-0.00,0.20,1.03,0.00,1.03,1.75,0.00,1.75
1671,27,0.61,0.05,0.61,0.69,-1.33,1.50,0.22,-0.00,0.22,0.96,0.00,0.96,1.57,0.00,1.57
1672,27,0.61,0.03,0.61,-0.40,-1.10,1.18,0.23,-0.00,0.23,0.86,0.00,0.86,1.41,0.00,1.41
1673,27,0.60,0.02,0.60,-1.07,-0.53,1.20,0.24,-0.00,0.24,0.78,0.00,0.78,1.31,0.00,1.31
1674,27,0.58,0.01,0.58,-0.95,-0.05,0.95,0.25,-0.00,0.25,0.77,0.00,0.77,1.33,0.00,1.33
1675,27,0.57,0.01,0.57,-0.23,0.11,0.26,0.26,0.00,0.26,0.82,0.00,0.82,1.43,0.02,1.43
1676,27,0.57,0.02,0.57,0.39,-0.07,0.39,0.26,0.00,0.26,0.88,0.00,0.88,1.53,0.00,1.53
1677,27,0.58,0.01,0.58,0.53,-0.40,0.66,0.27,0.00,0.27,0.90,0.00,0.90,1.55,0.00,1.55
1678,27,0.59,0.00,0.59,0.48,-0.56,0.73,0.28,0.00,0.28,0.91,0.00,0.91,1.54,0.00,1.54
1679,27,0.60,-0.01,0.60,0.52,-0.50,0.72,0.29,0.00,0.29,0.92,0.00,0.92,1.55,0.00,1.55
1680,27,0.61,-0.01,0.61,0.50,-0.46,0.68,0.30,0.00,0.30,0.94,0.00,0.94,1.54,0.00,1.54
1681,27,0.61,-0.02,0.61,0.36,-0.51,0.62,0.31,-0.00,0.31,0.94,0.00,0.94,1.52,0.00,1.52
1682,28,0.62,-0.03,0.62,0.15,-0.45,0.47,0.32,-0.00,0.32,0.92,0.00,0.92,1.49,0.00,1.49
1683,28,0.62,-0.04,0.62,-0.17,-0.18,0.24,0.34,-0.00,0.34,0.89,0.00,0.89,1.44,0.00,1.44
1684,28,0.61,-0.04,0.61,-0.43,0.12,0.45,0.35,-0.00,0.35,0.86,0.00,0.86,1.40,0.02,1.40
1685,28,0.61,-0.03,0.61,-0.36,0.38,0.52,0.36,-0.00,0.36,0.86,0.00,0.86,1.41,0.06,1.42
1686,28,0.60,-0.02,0.60,0.16,0.72,0.74,0.37,-0.00,0.37,0.90,0.00,0.90,1.49,0.11,1.50
1687,28,0.61,-0.01,0.61,0.84,0.96,1.27,0.37,-0.00,0.37,0.98,0.00,0.98,1.59,0.14,1.60
1688,28,0.63,0.01,0.63,1.25,0.69,1.43,0.39,-0.00,0.39,1.04,0.00,1.04,1.66,0.10,1.66
1689,28,0.65,0.01,0.65,1.33,-0.06,1.34,0.40,-0.00,0.40,1.09,0.00,1.09,1.67,0.00,1.67
1690,28,0.67,0.01,0.67,1.12,-0.65,1.29,0.41,-0.00,0.41,1.10,0.00,1.10,1.64,0.00,1.64
1691,28,0.69,-0.01,0.69,0.65,-0.60,0.88,0.42,-0.00,0.42,1.08,0.00,1.08,1.57,0.00,1.57
1692,28,0.69,-0.01,0.69,0.24,-0.12,0.27,0.43,-0.00,0.43,1.05,0.00,1.05,1.50,0.00,1.50
1693,28,0.70,-0.01,0.70,0.02,0.33,0.33,0.44,-0.00,0.44,1.03,0.00,1.03,1.47,0.05,1.47
1694,28,0.69,-0.00,0.69,-0.40,0.64,0.75,0.45,-0.00,0.45,0.98,0.00,0.98,1.41,0.10,1.41
1695,28,0.68,0.01,0.68,-1.13,0.78,1.37,0.47,-0.00,0.47,0.89,0.00,0.89,1.30,0.12,1.30
1696,28,0.66,0.02,0.66,-1.68,0.49,1.75,0.48,-0.00,0.48,0.80,0.00,0.80,1.22,0.07,1.22
1697,28,0.63,0.02,0.63,-1.82,-0.13,1.82,0.49,-0.00,0.49,0.75,0.00,0.75,1.20,0.00,1.20
1698,28,0.60,0.02,0.60,-1.79,-0.53,1.86,0.50,-0.00,0.50,0.72,0.00,0.72,1.20,0.00,1.20
1699,28,0.57,0.01,0.57,-1.73,-0.53,1.81,0.51,-0.00,0.51,0.69,0.00,0.69,1.21,0.00,1.21
1700,28,0.54,0.00,0.54,-1.58,-0.55,1.67,0.52,-0.00,0.52,0.67,0.00,0.67,1.23,0.00,1.23
1701,28,0.52,-0.01,0.52,-1.37,-0.68,1.53,0.53,-0.00,0.53,0.65,0.00,0.65,1.26,0.00,1.26
1702,28,0.49,-0.02,0.49,-1.35,-0.64,1.49,0.53,-0.00,0.53,0.63,0.00,0.63,1.27,0.00,1.27
1703,28,0.47,-0.03,0.47,-1.56,-0.33,1.60,0.54,-0.00,0.54,0.58,0.00,0.58,1.23,0.00,1.23
1704,28,0.44,-0.03,0.44,-1.79,-0.01,1.79,0.55,-0.00,0.55,0.53,0.00,0.53,1.20,0.00,1.20
1705,28,0.41,-0.03,0.41,-1.92,0.24,1.93,0.56,-0.00,0.56,0.49,0.00,0.49,1.18,0.04,1.18
1706,28,0.38,-0.02,0.38,-2.10,0.54,2.17,0.56,-0.00,0.56,0.44,0.00,0.44,1.15,0.08,1.16
1707,28,0.34,-0.01,0.34,-2.38,0.60,2.45,0.57,-0.00,0.57,0.38,0.00,0.38,1.11,0.09,1.12
1708,28,0.30,-0.01,0.30,-2.49,0.27,2.50,0.58,-0.00,0.58,0.33,0.00,0.33,1.10,0.04,1.10
1709,28,0.26,-0.00,0.26,-2.27,-0.06,2.27,0.58,-0.00,0.58,0.29,0.00,0.29,1.13,0.00,1.13
1710,28,0.23,-0.01,0.23,-1.92,-0.10,1.92,0.58,-0.00,0.58,0.27,0.00,0.27,1.18,0.00,1.18
1711,28,0.20,-0.01,0.20,-1.67,-0.07,1.67,0.59,-0.00,0.59,0.24,0.00,0.24,1.22,0.00,1.22
1712,28,0.17,-0.01,0.17,-1.42,-0.17,1.43,0.59,-0.01,0.59,0.21,0.00,0.21,1.26,0.00,1.26
1713,28,0.15,-0.01,0.15,-1.15,-0.23,1.17,0.59,-0.00,0.59,0.19,0.00,0.19,1.30,0.00,1.30
1714,28,0.13,-0.02,0.13,-1.06,-0.10,1.06,0.59,-0.00,0.59,0.17,0.00,0.17,1.31,0.00,1.31
1715,28,0.11,-0.02,0.11,-1.06,0.14,1.07,0.60,-0.01,0.60,0.15,0.00,0.15,1.31,0.02,1.31
1716,28,0.10,-0.01,0.10,-0.92,0.42,1.01,0.60,-0.01,0.60,0.13,0.00,0.13,1.33,0.06,1.33
1717,28,0.08,-0.00,0.08,-0.77,0.66,1.02,0.60,-0.01,0.60,0.11,0.00,0.11,1.35,0.10,1.36
1718,28,0.07,0.01,0.07,-0.82,0.69,1.08,0.60,-0.01,0.60,0.09,0.00,0.09,1.35,0.10,1.35
1719,28,0.05,0.02,0.06,-1.04,0.53,1.17,0.60,-0.01,0.60,0.07,0.00,0.07,1.31,0.08,1.31
1720,28,0.03,0.03,0.04,-1.21,0.37,1.26,0.60,-0.00,0.60,0.04,0.00,0.04,1.29,0.06,1.29
1721,28,0.01,0.03,0.04,-1.16,0.21,1.18,0.60,-0.00,0.60,0.02,0.00,0.02,1.29,0.03,1.29
1722,28,-0.00,0.03,0.03,-1.00,-0.11,1.01,0.60,-0.00,0.60,0.00,0.00,0.00,1.32,0.00,1.32
1723,28,-0.02,0.03,0.03,-0.89,-0.63,1.09,0.60,-0.00,0.60,0.00,0.00,0.00,1.34,0.00,1.34
1724,28,-0.03,0.01,0.04,-0.83,-1.19,1.45,0.60,-0.00,0.60,0.00,0.00,0.00,1.34,0.00,1.34
1725,28,-0.05,-0.01,0.05,-0.75,-1.48,1.66,0.60,-0.00,0.60,0.00,0.00,0.00,1.36,0.00,1.36
1726,28,-0.06,-0.03,0.07,-0.61,-1.35,1.48,0.60,-0.00,0.60,0.00,0.00,0.00,1.38,0.00,1.38
1727,28,-0.07,-0.05,0.09,-0.40,-0.81,0.90,0.60,-0.00,0.60,0.00,0.00,0.00,1.41,0.00,1.41
1728,28,-0.07,-0.06,0.09,0.05,-0.13,0.14,0.60,-0.01,0.60,0.00,0.00,0.00,1.48,0.00,1.48
1729,28,-0.06,-0.06,0.09,0.69,0.35,0.77,0.60,-0.01,0.60,0.00,0.00,0.00,1.57,0.05,1.57
1730,28,-0.05,-0.05,0.07,0.95,0.51,1.08,0.60,-0.01,0.60,0.00,0.00,0.00,1.61,0.08,1.61
1731,28,-0.04,-0.04,0.06,0.43,0.57,0.71,0.60,-0.01,0.60,0.00,0.00,0.00,1.53,0.09,1.54
1732,28,-0.04,-0.03,0.05,-0.38,0.76,0.85,0.60,-0.01,0.60,0.00,0.00,0.00,1.41,0.11,1.42
1733,28,-0.05,-0.02,0.05,-0.94,0.88,1.29,0.59,-0.01,0.60,0.00,0.00,0.00,1.33,0.13,1.33
1734,28,-0.07,-0.00,0.07,-1.32,0.65,1.47,0.59,-0.01,0.59,0.00,0.00,0.00,1.27,0.10,1.27
1735,28,-0.09,0.00,0.09,-1.65,0.18,1.66,0.59,-0.01,0.59,0.00,0.00,0.00,1.22,0.03,1.22
1736,28,-0.12,0.00,0.12,-1.86,-0.27,1.88,0.59,-0.01,0.59,0.00,0.00,0.00,1.19,0.00,1.19
1737,28,-0.15,-0.01,0.15,-1.92,-0.66,2.03,0.59,-0.01,0.59,0.00,0.00,0.00,1.18,0.00,1.18
1738,28,-0.19,-0.02,0.19,-2.14,-0.91,2.33,0.59,-0.01,0.59,0.00,0.00,0.00,1.15,0.00,1.15
1739,28,-0.23,-0.03,0.23,-2.70,-0.69,2.79,0.58,-0.01,0.58,0.00,0.00,0.00,1.06,0.00,1.06
1740,28,-0.28,-0.04,0.28,-3.46,-0.05,3.46,0.58,-0.01,0.58,0.00,0.00,0.00,0.95,0.00,0.95
1741,28,-0.34,-0.04,0.35,-4.35,0.36,4.37,0.57,-0.01,0.57,0.00,0.00,0.00,0.82,0.05,0.82
1742,29,-0.43,-0.03,0.43,-5.50,0.33,5.51,0.57,-0.01,0.57,0.00,0.00,0.00,0.64,0.05,0.65
1743,29,-0.53,-0.03,0.53,-6.77,0.17,6.78,0.56,-0.01,0.56,0.00,0.00,0.00,0.45,0.03,0.46
1744,29,-0.65,-0.03,0.65,-7.93,-0.10,7.93,0.55,-0.01,0.55,0.00,0.00,0.00,0.28,0.00,0.28
1745,29,-0.79,-0.03,0.79,-8.91,-0.54,8.93,0.54,-0.01,0.54,0.00,0.00,0.00,0.13,0.00,0.13
1746,29,-0.95,-0.04,0.95,-9.69,-0.91,9.74,0.53,-0.01,0.53,0.00,0.00,0.00,0.02,0.00,0.02
1747,29,-1.11,-0.06,1.11,-10,-0.77,10,0.51,-0.01,0.51,0.00,0.00,0.00,0.00,0.00,0.00
1748,29,-1.28,-0.06,1.28,-10,-0.08,10,0.49,-0.01,0.49,0.00,0.00,0.00,0.00,0.00,0.00
1749,29,-1.44,-0.06,1.44,-9.26,0.79,9.30,0.47,-0.02,0.47,0.00,0.00,0.00,0.08,0.12,0.14
1750,29,-1.59,-0.04,1.59,-8.12,1.53,8.27,0.44,-0.02,0.44,0.00,0.00,0.00,0.25,0.23,0.34
1751,29,-1.71,-0.01,1.71,-7.01,1.96,7.28,0.41,-0.02,0.41,0.00,0.00,0.00,0.42,0.29,0.51
1752,29,-1.82,0.02,1.82,-6.21,1.74,6.45,0.38,-0.02,0.38,0.00,0.01,0.01,0.54,0.26,0.60
1753,29,-1.92,0.04,1.92,-5.69,0.79,5.74,0.35,-0.02,0.35,0.00,0.01,0.01,0.62,0.12,0.63
1754,29,-2.01,0.05,2.01,-5.05,-0.51,5.08,0.32,-0.02,0.32,0.00,0.00,0.00,0.71,0.00,0.71
1755,29,-2.09,0.03,2.09,-4.23,-1.46,4.47,0.28,-0.01,0.28,0.00,0.00,0.00,0.84,0.00,0.84
1756,29,-2.15,0.00,2.15,-3.61,-1.45,3.89,0.25,-0.01,0.25,0.00,0.00,0.00,0.93,0.00,0.93
1757,29,-2.21,-0.01,2.21,-3.33,-0.53,3.37,0.21,-0.01,0.21,0.00,0.00,0.00,0.97,0.00,0.97
1758,29,-2.26,-0.01,2.26,-2.43,0.61,2.51,0.17,-0.02,0.17,0.00,0.00,0.00,1.10,0.09,1.11
1759,29,-2.27,0.00,2.27,1.58,1.28,2.03,0.14,-0.02,0.14,0.00,0.00,0.00,1.70,0.19,1.72
1760,29,-2.17,0.03,2.17,10,1.27,10,0.10,-0.02,0.10,0.00,0.00,0.00,3.07,0.19,3.08
1761,29,-1.89,0.04,1.89,20,0.70,20,0.06,-0.01,0.06,0.00,0.00,0.00,4.46,0.10,4.46
1762,29,-1.41,0.05,1.41,20,-0.04,20,0.02,-0.01,0.02,0.00,0.00,0.00,4.46,0.00,4.46
1763,29,-0.79,0.04,0.79,20,-0.49,20,-0.01,-0.01,0.01,0.00,0.00,0.00,4.46,0.00,4.46
1764,29,-0.17,0.03,0.17,20,-0.56,20,-0.01,-0.01,0.02,0.00,0.00,0.00,4.46,0.00,4.46
1765,29,0.34,0.03,0.34,20,-0.47,20,0.00,-0.01,0.01,1.50,0.00,1.50,4.46,0.00,4.46
1766,29,0.63,0.02,0.63,10,-0.47,10,0.02,-0.01,0.02,1.92,0.00,1.92,3.06,0.00,3.06
1767,29,0.71,0.01,0.71,-0.52,-0.56,0.77,0.03,-0.01,0.03,0.99,0.00,0.99,1.39,0.00,1.39
1768,29,0.65,-0.00,0.65,-6.24,-0.68,6.28,0.05,-0.01,0.05,0.35,0.00,0.35,0.53,0.00,0.53
1769,29,0.53,-0.01,0.53,-8.09,-0.85,8.14,0.06,-0.01,0.06,0.14,0.00,0.14,0.26,0.00,0.26
1770,29,0.39,-0.03,0.39,-8.82,-0.98,8.87,0.06,-0.01,0.06,0.06,0.00,0.06,0.15,0.00,0.15
1771,29,0.23,-0.05,0.24,-9.47,-0.94,9.52,0.07,-0.01,0.07,0.01,0.00,0.01,0.05,0.00,0.05
1772,29,0.07,-0.06,0.09,-10,-0.67,10,0.07,-0.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1773,29,-0.10,-0.07,0.12,-10,-0.10,10,0.07,-0.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00
1774,29,-0.26,-0.06,0.27,-9.55,0.61,9.57,0.07,-0.02,0.07,0.00,0.00,0.00,0.04,0.09,0.10
1775,29,-0.41,-0.05,0.41,-8.34,1.05,8.40,0.06,-0.02,0.06,0.00,0.00,0.00,0.22,0.16,0.27
1776,29,-0.54,-0.03,0.54,-7.05,0.85,7.10,0.05,-0.02,0.06,0.00,0.00,0.00,0.41,0.13,0.43
1777,29,-0.64,-0.02,0.64,-5.36,0.21,5.36,0.04,-0.02,0.05,0.00,0.00,0.00,0.67,0.03,0.67
1778,29,-0.71,-0.02,0.71,-1.91,-0.27,1.93,0.03,-0.02,0.04,0.00,0.00,0.00,1.18,0.00,1.18
1779,29,-0.69,-0.03,0.69,3.76,-0.19,3.76,0.02,-0.02,0.03,0.00,0.00,0.00,2.03,0.00,2.03
1780,29,-0.58,-0.03,0.58,9.93,0.27,9.93,0.00,-0.02,0.02,0.00,0.00,0.00,2.95,0.04,2.95
1781,29,-0.37,-0.02,0.38,13,0.66,14,-0.01,-0.02,0.02,0.00,0.00,0.00,3.56,0.10,3.57
1782,29,-0.14,-0.01,0.14,14,0.70,14,-0.01,-0.02,0.03,0.00,0.00,0.00,3.60,0.11,3.60
1783,29,0.07,0.00,0.07,10,0.39,10,-0.01,-0.02,0.02,0.22,0.00,0.22,3.04,0.06,3.04
1784,29,0.19,0.00,0.19,4.03,-0.18,4.04,-0.00,-0.02,0.02,0.40,0.00,0.40,2.07,0.00,2.07
1785,29,0.20,-0.00,0.20,-2.61,-0.64,2.69,0.00,-0.02,0.02,0.22,0.00,0.22,1.08,0.00,1.08
